gka 	 what_kind 	 batal̆
gse 	 what_kind 	 bohʌn
gra 	 what_kind 	 bʌhan
gki 	 what_kind 	 bat̪aŋ
gar 	 what_kind 	 bəti sartʰi
gam 	 what_kind 	 bəti sartʰi
gwa 	 what_kind 	 bətso rəŋa
gch 	 what_kind 	 boɖa andul
gdh 	 what_kind 	 bəti dʒatɪlo
goa 	 what_kind 	 bʰʌhʌm
met 	 what_kind 	 bʰʌd̪ɾʌm
bhm 	 what_kind 	 bed̪
bhs 	 what_kind 	 balat̪a
bhb 	 what_kind 	 bile
mso 	 what_kind 	 -----
mlj 	 what_kind 	 bʌd̪ɾan
mud 	 what_kind 	 bʌd̪am
rui 	 banana 	 keɽe
grp 	 banana 	 kere
ght 	 banana 	 kereŋ
glb 	 banana 	 keia
ktg 	 banana 	 kera
dog 	 banana 	 keɾi
mdh 	 banana 	 keli
mku 	 banana 	 keli
gni 	 banana 	 keːra
lxg 	 banana 	 kɛre(pʌnɖi)
get 	 banana 	 kɛri
gut 	 banana 	 kɛːɾɛŋɡ
gja 	 banana 	 keri
gbh 	 banana 	 aɾat̪i
mal 	 banana 	 kəri
mbh 	 banana 	 bʰaɡana(kai̯a)
mad 	 banana 	 keri
gtd 	 banana 	 kela
gba 	 banana 	 kɛri
gkt 	 banana 	 kelaŋ
gok 	 banana 	 ked̆a
psh 	 banana 	 kera
pmd 	 banana 	 kera
pkh 	 banana 	 kera
gcj 	 banana 	 kela
ggg 	 banana 	 keran
khu 	 banana 	 kera
bhe 	 banana 	 keley
prg 	 banana 	 kela
gka 	 banana 	 keɭe
gse 	 banana 	 kɛdiŋ
gra 	 banana 	 kɛrei
gki 	 banana 	 keɾe
gar 	 banana 	 kela
gam 	 banana 	 kere
gwa 	 banana 	 kere
gch 	 banana 	 keɖe
gdh 	 banana 	 kela
goa 	 banana 	 art̪i
met 	 banana 	 keɽi
bhm 	 banana 	 keːɽa
bhs 	 banana 	 keːɽa
bhb 	 banana 	 keːɾa
mso 	 banana 	 keɽiŋ
mlj 	 banana 	 keɾa
mud 	 banana 	 ker̆
rui 	 younger_brother 	 t̪əmu
grp 	 younger_brother 	 bhau̯
ght 	 younger_brother 	 dadal
glb 	 younger_brother 	 ba
ktg 	 younger_brother 	 tʌmor
dog 	 younger_brother 	 tomuɾ
mdh 	 younger_brother 	 tʌmu
mku 	 younger_brother 	 tʌmo
gni 	 younger_brother 	 t̪ʌmur
lxg 	 younger_brother 	 t̪ʌmːur
get 	 younger_brother 	 kokuʔ
gut 	 younger_brother 	 tʌmuɾuʔ
gja 	 younger_brother 	 tʌmo
gbh 	 younger_brother 	 t̪amˑal
mal 	 younger_brother 	 tʌmo
mbh 	 younger_brother 	 t̪amˑa
mad 	 younger_brother 	 t̪amo
gtd 	 younger_brother 	 -----
gba 	 younger_brother 	 t̪amo
gkt 	 younger_brother 	 bʰa
gok 	 younger_brother 	 bai̯
psh 	 younger_brother 	 bhai̯a
pmd 	 younger_brother 	 bhai̯ya
pkh 	 younger_brother 	 bʰai̯
gcj 	 younger_brother 	 bhai̯
ggg 	 younger_brother 	 bau
khu 	 younger_brother 	 bʰau
bhe 	 younger_brother 	 bʰau
prg 	 younger_brother 	 bau
gka 	 younger_brother 	 t̪amu
gse 	 younger_brother 	 t̪omu
gra 	 younger_brother 	 t̪amuɭ
gki 	 younger_brother 	 t̪amuɾ
gar 	 younger_brother 	 tamu
gam 	 younger_brother 	 tamu
gwa 	 younger_brother 	 d̪ad̪al
gch 	 younger_brother 	 dada
gdh 	 younger_brother 	 baiya
goa 	 younger_brother 	 t̪amur
met 	 younger_brother 	 t̪amo
bhm 	 younger_brother 	 t̪ʌmuːɾ
bhs 	 younger_brother 	 t̪ʌmuɾ
bhb 	 younger_brother 	 t̪ʌmuɾ
mso 	 younger_brother 	 nona
mlj 	 younger_brother 	 babu
mud 	 younger_brother 	 huɽiloɾ
rui 	 tomato 	 bʰedre
grp 	 tomato 	 bhedri
ght 	 tomato 	 bedrenɡ
glb 	 tomato 	 bhɛdrai̯ŋɡ
ktg 	 tomato 	 bʌŋɡɛla
dog 	 tomato 	 bed̪ɾe
mdh 	 tomato 	 bʰedre
mku 	 tomato 	 bʰedre
gni 	 tomato 	 ʈamaʈʌr
lxg 	 tomato 	 tʌmatʌ
get 	 tomato 	 bʰedri
gut 	 tomato 	 babɾɛ
gja 	 tomato 	 bedʰri
gbh 	 tomato 	 bʰed̪uɾu
mal 	 tomato 	 bedɛri
mbh 	 tomato 	 bʰet̪ai(pani)
mad 	 tomato 	 bedri
gtd 	 tomato 	 doki
gba 	 tomato 	 bɛdəri
gkt 	 tomato 	 dʰərli
gok 	 tomato 	 tamatar
psh 	 tomato 	 tamater
pmd 	 tomato 	 tamatar
pkh 	 tomato 	 tamatər
gcj 	 tomato 	 tamatar
ggg 	 tomato 	 bʰedraŋ
khu 	 tomato 	 bʰedʰra
bhe 	 tomato 	 pʰedʒəra
prg 	 tomato 	 bedʒəra
gka 	 tomato 	 bhedre
gse 	 tomato 	 bɦɛdɾei̯
gra 	 tomato 	 bɛdɾei̯
gki 	 tomato 	 bɛdreŋ
gar 	 tomato 	 bʰedrə
gam 	 tomato 	 bʰedre
gwa 	 tomato 	 bedra
gch 	 tomato 	 bir bəŋɡe
gdh 	 tomato 	 ɖorli
goa 	 tomato 	 bɛdɾi
met 	 tomato 	 bɛdɾi
bhm 	 tomato 	 -----
bhs 	 tomato 	 vʌŋɡʌ
bhb 	 tomato 	 vʌŋɡa
mso 	 tomato 	 bʌŋɡula
mlj 	 tomato 	 bʌŋɡula
mud 	 tomato 	 bonɡela
rui 	 ash 	 nir
grp 	 ash 	 nir
ght 	 ash 	 nir
glb 	 ash 	 niɭ
ktg 	 ash 	 niɭ
dog 	 ash 	 nir
mdh 	 ash 	 nil
mku 	 ash 	 niɭ
gni 	 ash 	 niːru
lxg 	 ash 	 nɪːru
get 	 ash 	 nil
gut 	 ash 	 niːɾu
gja 	 ash 	 nir
gbh 	 ash 	 bʰud̪i
mal 	 ash 	 nɛɣu
mbh 	 ash 	 bɦudt̪e
mad 	 ash 	 eɣʊ
gtd 	 ash 	 niðə
gba 	 ash 	 nir
gkt 	 ash 	 nil
gok 	 ash 	 nil
psh 	 ash 	 nir
pmd 	 ash 	 nil
pkh 	 ash 	 nir
gcj 	 ash 	 nir
ggg 	 ash 	 nir
khu 	 ash 	 nir
bhe 	 ash 	 nir
prg 	 ash 	 nir
gka 	 ash 	 nir
gse 	 ash 	 nir
gra 	 ash 	 nir
gki 	 ash 	 nir
gar 	 ash 	 nir
gam 	 ash 	 nir
gwa 	 ash 	 nir
gch 	 ash 	 nir
gdh 	 ash 	 nir
goa 	 ash 	 bud̪i, niɾu
met 	 ash 	 neahu
bhm 	 ash 	 niːɾ
bhs 	 ash 	 kosoj
bhb 	 ash 	 niːɾ
mso 	 ash 	 nii̯h
mlj 	 ash 	 niːɾ
mud 	 ash 	 niɾ
rui 	 one_hundred 	 ʃəmbər
grp 	 one_hundred 	 nur
ght 	 one_hundred 	 nur
glb 	 one_hundred 	 nur
ktg 	 one_hundred 	 nura
dog 	 one_hundred 	 ʃʌmbʌɾi
mdh 	 one_hundred 	 nur
mku 	 one_hundred 	 nur
gni 	 one_hundred 	 nuru
lxg 	 one_hundred 	 nuːru
get 	 one_hundred 	 nur
gut 	 one_hundred 	 nuːɾu
gja 	 one_hundred 	 nur
gbh 	 one_hundred 	 noˑɾu
mal 	 one_hundred 	 nuru
mbh 	 one_hundred 	 nuɾu
mad 	 one_hundred 	 nuru
gtd 	 one_hundred 	 sɛnkəra
gba 	 one_hundred 	 nur
gkt 	 one_hundred 	 undiso
gok 	 one_hundred 	 so
psh 	 one_hundred 	 und̆i so
pmd 	 one_hundred 	 uri so
pkh 	 one_hundred 	 undi so
gcj 	 one_hundred 	 undi so
ggg 	 one_hundred 	 undi so
khu 	 one_hundred 	 sou
bhe 	 one_hundred 	 undi so
prg 	 one_hundred 	 nur
gka 	 one_hundred 	 (unɖi) nur
gse 	 one_hundred 	 (unɖi) nuɭ
gra 	 one_hundred 	 nuɽ
gki 	 one_hundred 	 tʃʌmbɾe
gar 	 one_hundred 	 nur
gam 	 one_hundred 	 nur
gwa 	 one_hundred 	 (undi) nur
gch 	 one_hundred 	 sol
gdh 	 one_hundred 	 sou̯
goa 	 one_hundred 	 nuːɾu
met 	 one_hundred 	 nuru
bhm 	 one_hundred 	 ejiŋkoːɽi
bhs 	 one_hundred 	 ejŋkoɖi
bhb 	 one_hundred 	 sau
mso 	 one_hundred 	 hʌi̯ŋkoʈi
mlj 	 one_hundred 	 ũɖi so
mud 	 one_hundred 	 und̪ so
rui 	 sun 	 pʰorid
grp 	 sun 	 suria
ght 	 sun 	 suriɛl
glb 	 sun 	 suriel
ktg 	 sun 	 bɛr
dog 	 sun 	 ɸhoɾ
mdh 	 sun 	 pord
mku 	 sun 	 pord
gni 	 sun 	 poɛd̪u
lxg 	 sun 	 poɖd̪ə
get 	 sun 	 pordu
gut 	 sun 	 suɾiə
gja 	 sun 	 pord
gbh 	 sun 	 podud̪u
mal 	 sun 	 pordu
mbh 	 sun 	 poɖud̪u
mad 	 sun 	 -----
gtd 	 sun 	 surudʒi
gba 	 sun 	 pʰordu
gkt 	 sun 	 din
gok 	 sun 	 pord
psh 	 sun 	 din
pmd 	 sun 	 din
pkh 	 sun 	 din
gcj 	 sun 	 din
ggg 	 sun 	 din
khu 	 sun 	 din
bhe 	 sun 	 din
prg 	 sun 	 din
gka 	 sun 	 suradʒ
gse 	 sun 	 suɾlɾ
gra 	 sun 	 poɾd̪
gki 	 sun 	 ɸʰoɾd̪
gar 	 sun 	 surlal
gam 	 sun 	 surial
gwa 	 sun 	 suria
gch 	 sun 	 din
gdh 	 sun 	 din
goa 	 sun 	 ɸord̪u
met 	 sun 	 phord̪u
bhm 	 sun 	 poɾd̪
bhs 	 sun 	 poɽd̪
bhb 	 sun 	 poɽd̪u
mso 	 sun 	 boɽd̪
mlj 	 sun 	 poɽd̪
mud 	 sun 	 beɾa
rui 	 knife 	 suri
grp 	 knife 	 rapi
ght 	 knife 	 tsʌku
glb 	 knife 	 tsʌku
ktg 	 knife 	 tsuti
dog 	 knife 	 suri
mdh 	 knife 	 kasɛr
mku 	 knife 	 kesɛr
gni 	 knife 	 ruːʃi
lxg 	 knife 	 ruːsi
get 	 knife 	 kʌsɛr
gut 	 knife 	 ɾuːs̪iʔ
gja 	 knife 	 kʌser
gbh 	 knife 	 kaseɾ
mal 	 knife 	 kʌsʌr
mbh 	 knife 	 kasaɾ
mad 	 knife 	 kasaɾ
gtd 	 knife 	 kʰəsero
gba 	 knife 	 kʌser
gkt 	 knife 	 tsaku
gok 	 knife 	 kʌsɛr
psh 	 knife 	 tsuri
pmd 	 knife 	 tsuri
pkh 	 knife 	 tsuri
gcj 	 knife 	 tsuli
ggg 	 knife 	 tsəku
khu 	 knife 	 tsəku
bhe 	 knife 	 tsaku
prg 	 knife 	 tsaku
gka 	 knife 	 tsaku
gse 	 knife 	 tʃaku, suɾi
gra 	 knife 	 rusi
gki 	 knife 	 suɾ, ɾosi
gar 	 knife 	 suri
gam 	 knife 	 suri
gwa 	 knife 	 tsuri
gch 	 knife 	 tsuri
gdh 	 knife 	 tsuri, tsəko
goa 	 knife 	 kʌsɛr
met 	 knife 	 kʰesejo
bhm 	 knife 	 kesːeːɾ
bhs 	 knife 	 keseːɾ
bhb 	 knife 	 kʌseːɾ
mso 	 knife 	 kʌsa
mlj 	 knife 	 kʌseɾ
mud 	 knife 	 kʌseɾ
rui 	 twenty 	 βis
grp 	 twenty 	 bis
ght 	 twenty 	 rundusa, bis
glb 	 twenty 	 bis
ktg 	 twenty 	 visa
dog 	 twenty 	 βis
mdh 	 twenty 	 vis
mku 	 twenty 	 βisa
gni 	 twenty 	 βisa
lxg 	 twenty 	 wiːsʌ
get 	 twenty 	 ɪdave
gut 	 twenty 	 βiːsʌ̯
gja 	 twenty 	 uis
gbh 	 twenty 	 iruwai
mal 	 twenty 	 visa
mbh 	 twenty 	 iɾuwai
mad 	 twenty 	 visa
gtd 	 twenty 	 visa
gba 	 twenty 	 visa
gkt 	 twenty 	 bisa
gok 	 twenty 	 kʌrdi
psh 	 twenty 	 bis
pmd 	 twenty 	 bis
pkh 	 twenty 	 bis
gcj 	 twenty 	 visa
ggg 	 twenty 	 bisa
khu 	 twenty 	 βisa
bhe 	 twenty 	 bis
prg 	 twenty 	 bis
gka 	 twenty 	 βis
gse 	 twenty 	 vis
gra 	 twenty 	 ʋis
gki 	 twenty 	 βis
gar 	 twenty 	 βisa
gam 	 twenty 	 visa
gwa 	 twenty 	 βisa
gch 	 twenty 	 βisa
gdh 	 twenty 	 βisa
goa 	 twenty 	 irʃei̯
met 	 twenty 	 ʋisa
bhm 	 twenty 	 koːɽi
bhs 	 twenty 	 koɖe
bhb 	 twenty 	 koɖe
mso 	 twenty 	 bis
mlj 	 twenty 	 ũɖikoɽi
mud 	 twenty 	 uʌd̪koʈi
rui 	 woman 	 ylo
grp 	 woman 	 mai̯dʒʌl
ght 	 woman 	 bai
glb 	 woman 	 bai̯
ktg 	 woman 	 ask
dog 	 woman 	 vailo
mdh 	 woman 	 ar
mku 	 woman 	 ar
gni 	 woman 	 βeːlɨ̯
lxg 	 woman 	 wɛi̯lo
get 	 woman 	 muto
gut 	 woman 	 vɛloʔ
gja 	 woman 	 mutar
gbh 	 woman 	 murt̪adaʔ
mal 	 woman 	 andʒodi
mbh 	 woman 	 antʃadi
mad 	 woman 	 asku
gtd 	 woman 	 tul̆i, mai̯
gba 	 woman 	 murtad
gkt 	 woman 	 mai̯
gok 	 woman 	 as
psh 	 woman 	 pɛrɡi
pmd 	 woman 	 piɽɡi
pkh 	 woman 	 pɛrɡi
gcj 	 woman 	 pɛrɡi
ggg 	 woman 	 maidʒu
khu 	 woman 	 maidʒu
bhe 	 woman 	 maidʒu
prg 	 woman 	 mai
gka 	 woman 	 mai
gse 	 woman 	 bai
gra 	 woman 	 βɛlo
gki 	 woman 	 wailo
gar 	 woman 	 bai
gam 	 woman 	 bai
gwa 	 woman 	 mai
gch 	 woman 	 mai
gdh 	 woman 	 mai
goa 	 woman 	 muɾtəɾ
met 	 woman 	 ʌntʃʌɾ
bhm 	 woman 	 mut̪e
bhs 	 woman 	 mut̪e
bhb 	 woman 	 mut̪e
mso 	 woman 	 aɽ
mlj 	 woman 	 -----
mud 	 woman 	 aɽ
rui 	 tomorrow 	 naɖi
grp 	 tomorrow 	 nari
ght 	 tomorrow 	 nari
glb 	 tomorrow 	 nari
ktg 	 tomorrow 	 nara
dog 	 tomorrow 	 naɖi
mdh 	 tomorrow 	 nara
mku 	 tomorrow 	 nari
gni 	 tomorrow 	 naːɖi
lxg 	 tomorrow 	 naːɖi
get 	 tomorrow 	 nari
gut 	 tomorrow 	 naːɖi
gja 	 tomorrow 	 naɖi
gbh 	 tomorrow 	 nadi
mal 	 tomorrow 	 nari
mbh 	 tomorrow 	 nadi
mad 	 tomorrow 	 naɖi
gtd 	 tomorrow 	 nari
gba 	 tomorrow 	 naɖi
gkt 	 tomorrow 	 nali
gok 	 tomorrow 	 nari
psh 	 tomorrow 	 narkãi̯
pmd 	 tomorrow 	 narkai
pkh 	 tomorrow 	 narkai
gcj 	 tomorrow 	 nari
ggg 	 tomorrow 	 səkale(dale)
khu 	 tomorrow 	 sakuɭey
bhe 	 tomorrow 	 səkare
prg 	 tomorrow 	 nadi
gka 	 tomorrow 	 na(r)ɖi
gse 	 tomorrow 	 naɖi(hʌnka)
gra 	 tomorrow 	 naɾɖi
gki 	 tomorrow 	 naɖi
gar 	 tomorrow 	 naɖi
gam 	 tomorrow 	 naɖi
gwa 	 tomorrow 	 naɖi
gch 	 tomorrow 	 naɖi
gdh 	 tomorrow 	 naɖi
goa 	 tomorrow 	 naːɖi
met 	 tomorrow 	 naɖi
bhm 	 tomorrow 	 naɽ
bhs 	 tomorrow 	 naɽ
bhb 	 tomorrow 	 naɽ
mso 	 tomorrow 	 naɽ
mlj 	 tomorrow 	 naɽi
mud 	 tomorrow 	 nal
rui 	 eight 	 at
grp 	 eight 	 at
ght 	 eight 	 armʌr, at
glb 	 eight 	 at
ktg 	 eight 	 at
dog 	 eight 	 aʈh
mdh 	 eight 	 at
mku 	 eight 	 at
gni 	 eight 	 aːʈu̯
lxg 	 eight 	 aʈu
get 	 eight 	 ɛnʌdʌmi
gut 	 eight 	 aːʈ
gja 	 eight 	 atʰ
gbh 	 eight 	 enimid̪i
mal 	 eight 	 atʰ
mbh 	 eight 	 enimid̪i
mad 	 eight 	 aʈʰ
gtd 	 eight 	 ate
gba 	 eight 	 atʰ
gkt 	 eight 	 aʈʰ
gok 	 eight 	 ath
psh 	 eight 	 at
pmd 	 eight 	 at
pkh 	 eight 	 at
gcj 	 eight 	 at
ggg 	 eight 	 atʰ
khu 	 eight 	 atʰ
bhe 	 eight 	 at
prg 	 eight 	 atʰ
gka 	 eight 	 aʈʰ
gse 	 eight 	 aʈʰ
gra 	 eight 	 aʈʰ
gki 	 eight 	 aʈʰ
gar 	 eight 	 at
gam 	 eight 	 aʈʰ
gwa 	 eight 	 aɖmul
gch 	 eight 	 armul
gdh 	 eight 	 at
goa 	 eight 	 ɪnmid̪
met 	 eight 	 aʈhu
bhm 	 eight 	 aʈ
bhs 	 eight 	 aːʈ
bhb 	 eight 	 aːʈ
mso 	 eight 	 aʈ
mlj 	 eight 	 at̪h
mud 	 eight 	 aʈh
rui 	 twelve 	 bara
grp 	 twelve 	 bara
ght 	 twelve 	 pʌdund, bara
glb 	 twelve 	 bara
ktg 	 twelve 	 ʌkra
dog 	 twelve 	 baɾa
mdh 	 twelve 	 bara
mku 	 twelve 	 ʌkra
gni 	 twelve 	 bara
lxg 	 twelve 	 barʌ
get 	 twelve 	 pʌnindo
gut 	 twelve 	 baːɾa
gja 	 twelve 	 bara
gbh 	 twelve 	 panˑendu
mal 	 twelve 	 bara
mbh 	 twelve 	 panedu
mad 	 twelve 	 bara
gtd 	 twelve 	 bara
gba 	 twelve 	 bara
gkt 	 twelve 	 bara
gok 	 twelve 	 bara
psh 	 twelve 	 bara
pmd 	 twelve 	 bara
pkh 	 twelve 	 bara
gcj 	 twelve 	 baru
ggg 	 twelve 	 bara
khu 	 twelve 	 bara
bhe 	 twelve 	 bara
prg 	 twelve 	 bara
gka 	 twelve 	 bara
gse 	 twelve 	 baɾa
gra 	 twelve 	 baɾɛ
gki 	 twelve 	 baɾa
gar 	 twelve 	 bara
gam 	 twelve 	 bara
gwa 	 twelve 	 bara
gch 	 twelve 	 bara
gdh 	 twelve 	 bara
goa 	 twelve 	 panːendu
met 	 twelve 	 bara
bhm 	 twelve 	 bara
bhs 	 twelve 	 baɾa
bhb 	 twelve 	 baɾa
mso 	 twelve 	 baɾa
mlj 	 twelve 	 baɾa
mud 	 twelve 	 baɾa
rui 	 eye 	 kəɾk
grp 	 eye 	 kankʰ
ght 	 eye 	 kʌlk
glb 	 eye 	 kulk
ktg 	 eye 	 konda
dog 	 eye 	 kəɾk
mdh 	 eye 	 konda
mku 	 eye 	 konda
gni 	 eye 	 kʌɖt
lxg 	 eye 	 kəɖa
get 	 eye 	 konda
gut 	 eye 	 kʌdək
gja 	 eye 	 karku
gbh 	 eye 	 kadu
mal 	 eye 	 kond̪a
mbh 	 eye 	 kanˑku
mad 	 eye 	 konda
gtd 	 eye 	 kanke
gba 	 eye 	 kardu
gkt 	 eye 	 kank
gok 	 eye 	 konda
psh 	 eye 	 kun
pmd 	 eye 	 k̪an
pkh 	 eye 	 kank
gcj 	 eye 	 kank
ggg 	 eye 	 kank
khu 	 eye 	 kan
bhe 	 eye 	 kank
prg 	 eye 	 kan
gka 	 eye 	 kan
gse 	 eye 	 kʌn
gra 	 eye 	 kaɾʌkʰ
gki 	 eye 	 kəɾ
gar 	 eye 	 kank
gam 	 eye 	 kən
gwa 	 eye 	 kank
gch 	 eye 	 kan
gdh 	 eye 	 kan
goa 	 eye 	 karku
met 	 eye 	 konda
bhm 	 eye 	 koɳɖa
bhs 	 eye 	 koɳɖa
bhb 	 eye 	 koɳɖa
mso 	 eye 	 konɖaŋ
mlj 	 eye 	 kondã
mud 	 eye 	 konɖa
rui 	 egg 	 mes
grp 	 egg 	 mẽs
ght 	 egg 	 mes
glb 	 egg 	 mɛs
ktg 	 egg 	 mɛndʒ
dog 	 egg 	 mẽs
mdh 	 egg 	 mes
mku 	 egg 	 mes
gni 	 egg 	 mɛndʒ
lxg 	 egg 	 mɛndʒu
get 	 egg 	 mes
gut 	 egg 	 mɛːsk
gja 	 egg 	 mendʒ
gbh 	 egg 	 mesku
mal 	 egg 	 mesku
mbh 	 egg 	 mesku
mad 	 egg 	 meːndʒu
gtd 	 egg 	 mes
gba 	 egg 	 mendʒu, mes
gkt 	 egg 	 meskʰ
gok 	 egg 	 mes
psh 	 egg 	 mẽs
pmd 	 egg 	 mẽs
pkh 	 egg 	 mes
gcj 	 egg 	 mesk
ggg 	 egg 	 mes
khu 	 egg 	 mes
bhe 	 egg 	 meʃ
prg 	 egg 	 mes
gka 	 egg 	 meːs
gse 	 egg 	 mɛːs
gra 	 egg 	 mɛndʒu
gki 	 egg 	 mes
gar 	 egg 	 mes
gam 	 egg 	 mes
gwa 	 egg 	 mendʒ
gch 	 egg 	 mes
gdh 	 egg 	 mendʒ
goa 	 egg 	 mẽsku
met 	 egg 	 mẽdʒu
bhm 	 egg 	 ɡʌɽbʌm
bhs 	 egg 	 ɡʌɽbʌm
bhb 	 egg 	 ɡʌɽbʌm
mso 	 egg 	 mendʒ
mlj 	 egg 	 mɛ̃dʒ
mud 	 egg 	 mɛndʒ
rui 	 right 	 t̪ina
grp 	 right 	 dʒono
ght 	 right 	 udʒiwo
glb 	 right 	 udʒiwo
ktg 	 right 	 tindan
dog 	 right 	 tinːa
mdh 	 right 	 tin
mku 	 right 	 tindan
gni 	 right 	 t̪ina
lxg 	 right 	 t̪ɪnaɖi
get 	 right 	 tina
gut 	 right 	 t̪ɪnːa
gja 	 right 	 tinar
gbh 	 right 	 t̪inˑa(pakˑa)
mal 	 right 	 tinari
mbh 	 right 	 mut̪su
mad 	 right 	 tinˑadɪ
gtd 	 right 	 dʒiʌno
gba 	 right 	 tina
gkt 	 right 	 dʒeuno
gok 	 right 	 tindana
psh 	 right 	 dahano
pmd 	 right 	 dahe
pkh 	 right 	 dahano
gcj 	 right 	 dʒau̯no
ggg 	 right 	 dʰahena
khu 	 right 	 dawal
bhe 	 right 	 dʒauno
prg 	 right 	 dʒono
gka 	 right 	 udʒiβʷo
gse 	 right 	 udʒuwo
gra 	 right 	 ɪnvbadʒ
gki 	 right 	 t̪ina
gar 	 right 	 (ʷ)udʒuo
gam 	 right 	 ʷudʒuo
gwa 	 right 	 dʒiəno
gch 	 right 	 dʒ(i)ona
gdh 	 right 	 dʒi̯ono
goa 	 right 	 t̪ina
met 	 right 	 tina
bhm 	 right 	 t̪ind̪ʌ
bhs 	 right 	 t̪ind̪ʌ
bhb 	 right 	 t̪inɖʌ
mso 	 right 	 t̪inaŋ
mlj 	 right 	 -----
mud 	 right 	 ɖawʌɖi
rui 	 come 	 wat̪or, wər
grp 	 come 	 wor watʌr, wala
ght 	 come 	 wor watur, wʌrʌ
glb 	 come 	 wor wʌtʌr, wʌra
ktg 	 come 	 wor watur, wʌrʌ
dog 	 come 	 wat̪or, wara
mdh 	 come 	 watur, wai
mku 	 come 	 watur, wai
gni 	 come 	 wat̪or, war
lxg 	 come 	 vʌt̪ːor, wʌ
get 	 come 	 wator, va
gut 	 come 	 vator, va
gja 	 come 	 wator, wa
gbh 	 come 	 u̯ai
mal 	 come 	 wato, vai̯
mbh 	 come 	 (iɡa)va
mad 	 come 	 vat̪o, va
gtd 	 come 	 ol wasimatol, (iɡa)wara
gba 	 come 	 vatur, va
gkt 	 come 	 wasimatol, (iɡa)wara
gok 	 come 	 wʌtur, dʌwʌ
psh 	 come 	 wor wasimator, wara
pmd 	 come 	 wasimator, wara
pkh 	 come 	 wasimatol̆
gcj 	 come 	 hor wasimatol̆, wasim
ggg 	 come 	 or watur, wara
khu 	 come 	 or watur, waɖa
bhe 	 come 	 or watur, waɖa
prg 	 come 	 ol wasitol, wara
gka 	 come 	 waʃimadori, waɖa
gse 	 come 	 watur, waɖa
gra 	 come 	 wator, wʌraʔ
gki 	 come 	 wat̪or, wʌɾ
gar 	 come 	 wasimatur, waɖa
gam 	 come 	 wasimatur, wara
gwa 	 come 	 wasitol, waɖa
gch 	 come 	 -----
gdh 	 come 	 wattul, waɖa
goa 	 come 	 hikeʋa, va
met 	 come 	 wat̪or, va
bhm 	 come 	 vʌɽʌ
bhs 	 come 	 vaʃa
bhb 	 come 	 vaʃa
mso 	 come 	 vai̯
mlj 	 come 	 d̪awa
mud 	 come 	 vai̯
rui 	 heavy 	 bʰari
grp 	 heavy 	 bʌklo
ght 	 heavy 	 bʌkʌlo
glb 	 heavy 	 bʌkʌlo
ktg 	 heavy 	 puʈa
dog 	 heavy 	 zʌɾd̪
mdh 	 heavy 	 wʌdʒʌn
mku 	 heavy 	 budʒa, puhota
gni 	 heavy 	 dʒaːd, wadʒʌn
lxg 	 heavy 	 dʒʌɖt̪i
get 	 heavy 	 puˑt̪a
gut 	 heavy 	 dʒaːdtʔ
gja 	 heavy 	 wədʒən
gbh 	 heavy 	 u̯adʒane
mal 	 heavy 	 mot̪ʰa
mbh 	 heavy 	 puft̪e
mad 	 heavy 	 -----
gtd 	 heavy 	 bʰadi
gba 	 heavy 	 puhuta
gkt 	 heavy 	 budʒən
gok 	 heavy 	 bodʒ
psh 	 heavy 	 barʌ
pmd 	 heavy 	 kai̯sar
pkh 	 heavy 	 badʒʌn
gcj 	 heavy 	 bari
ggg 	 heavy 	 bədʒən
khu 	 heavy 	 bədʒən
bhe 	 heavy 	 bədʒɪn
prg 	 heavy 	 bʰadi
gka 	 heavy 	 bhari
gse 	 heavy 	 tokɾo
gra 	 heavy 	 maɾaʔ
gki 	 heavy 	 bʰari
gar 	 heavy 	 wɛdʒɛni, bʰaɖi
gam 	 heavy 	 wəzəni
gwa 	 heavy 	 bʰari
gch 	 heavy 	 bʰari
gdh 	 heavy 	 bədʒənɛro
goa 	 heavy 	 dʒaʃu
met 	 heavy 	 wʌdʒʌn, putːa
bhm 	 heavy 	 puvut̪ʌ
bhs 	 heavy 	 puvut̪ʌ
bhb 	 heavy 	 puvunt̪a
mso 	 heavy 	 bodʒi
mlj 	 heavy 	 boʒh
mud 	 heavy 	 bodʒa
rui 	 head 	 t̪əɭa
grp 	 head 	 tʌla
ght 	 head 	 tʌla
glb 	 head 	 tula
ktg 	 head 	 tʌla
dog 	 head 	 təɭa
mdh 	 head 	 tʌla
mku 	 head 	 tʌlʌ
gni 	 head 	 t̪ʌɭːʌ
lxg 	 head 	 tʌlʌ
get 	 head 	 tʌla
gut 	 head 	 t̪ʌlʌʔ
gja 	 head 	 tʌllə
gbh 	 head 	 t̪ala
mal 	 head 	 tʌla
mbh 	 head 	 t̪alə
mad 	 head 	 tʌɭa
gtd 	 head 	 t̪əla
gba 	 head 	 tʌlˑa
gkt 	 head 	 t̪ala
gok 	 head 	 tʌla
psh 	 head 	 təla
pmd 	 head 	 tula
pkh 	 head 	 təla
gcj 	 head 	 tala
ggg 	 head 	 təlla
khu 	 head 	 tolla
bhe 	 head 	 talla
prg 	 head 	 talla
gka 	 head 	 talə
gse 	 head 	 ʈalə
gra 	 head 	 taːlʌ
gki 	 head 	 t̪ʌɭa
gar 	 head 	 təllə
gam 	 head 	 təlla
gwa 	 head 	 təlla
gch 	 head 	 təlla
gdh 	 head 	 təllə
goa 	 head 	 t̪ʌɭa
